115,嘉实如意宝定期债券C,2020/7/20,1.143,1.1438,0.07,2020/7/21 15:00
,,,,,,
129,大成景安短融债券B,2020/7/20,1.2954,1.2958,0.03,2020/7/21 15:00
,,,,,,
110,金鹰元安混合A,2020/7/20,1.3725,1.3751,0.19,2020/7/21 15:00
,,,,,,
104,华宸未来稳健添利债券A,2020/7/20,1.1203,1.1208,0.05,2020/7/21 15:00
,,,,,,
131,大成景兴信用债债券C,2020/7/20,1.2759,1.2767,0.06,2020/7/21 15:00
,,,,,,
112,易方达纯债1年定开债C,2020/7/20,1.038,1.0388,0.08,2020/7/21 15:00
,,,,,,
84,博时安盈债券A,2020/7/20,1.2676,1.2683,0.05,2020/7/21 15:00
,,,,,,
123,汇添富实业债债券C,2020/7/20,1.17,1.1718,0.15,2020/7/21 15:00
,,,,,,
137,民生加银岁岁增利债券A,2020/7/20,1.1658,1.1664,0.05,2020/7/21 15:00
,,,,,,
130,大成景兴信用债债券A,2020/7/20,1.3133,1.3141,0.06,2020/7/21 15:00
,,,,,,
122,汇添富实业债债券A,2020/7/20,1.211,1.2129,0.15,2020/7/21 15:00
,,,,,,
116,嘉实丰益纯债定期债券,2020/7/20,1.0074,1.0081,0.07,2020/7/21 15:00
,,,,,,
120,中银美丽中国混合,2020/7/20,2.026,2.0431,0.84,2020/7/21 15:00
,,,,,,
136,民生加银策略精选混合,2020/7/20,4.239,4.2916,1.24,2020/7/21 15:00
,,,,,,
111,易方达纯债1年定开债A,2020/7/20,1.041,1.0418,0.08,2020/7/21 15:00
,,,,,,
117,广发轮动配置混合,2020/7/20,2.856,2.9021,1.61,2020/7/21 15:00
,,,,,,
124,华宝服务优选混合,2020/7/20,3.127,3.1765,1.58,2020/7/21 15:00
,,,,,,
142,融通增强收益债券A,2020/7/20,1.1689,1.1698,0.07,2020/7/21 15:00
,,,,,,
143,鹏华双债加利债券,2020/7/20,1.6399,1.6413,0.09,2020/7/21 15:00
,,,,,,
138,民生加银岁岁增利债券C,2020/7/20,1.148,1.1486,0.05,2020/7/21 15:00
,,,,,,
139,富国国有企业债债券A/B,2020/7/20,1.0025,1.0031,0.06,2020/7/21 15:00
,,,,,,
141,富国国有企业债债券C,2020/7/20,1.0012,1.0018,0.06,2020/7/21 15:00
,,,,,,
150,华安双债添利债券C,2020/7/20,1.25,1.2506,0.05,2020/7/21 15:00
,,,,,,
149,华安双债添利债券A,2020/7/20,1.2781,1.2787,0.05,2020/7/21 15:00
,,,,,,
147,易方达高等级信用债债券A,2020/7/20,1.104,1.1047,0.07,2020/7/21 15:00
,,,,,,
148,易方达高等级信用债债券C,2020/7/20,1.103,1.1037,0.07,2020/7/21 15:00
,,,,,,
152,大成景旭纯债债券A,2020/7/20,1.0587,1.0591,0.04,2020/7/21 15:00
,,,,,,
167,广发聚优灵活配置混合A,2020/7/20,2.425,2.4601,1.45,2020/7/21 15:00
,,,,,,
166,中海信息产业精选混合,2020/7/20,1.9205,1.9286,0.42,2020/7/21 15:00
,,,,,,
165,国投瑞银策略精选混合,2020/7/20,2.433,2.4534,0.84,2020/7/21 15:00
,,,,,,
153,大成景旭纯债债券C,2020/7/20,1.0537,1.0541,0.04,2020/7/21 15:00
,,,,,,
172,华泰柏瑞量化增强混合A,2020/7/20,1.63,1.633,0.18,2020/7/21 15:00
,,,,,,
171,易方达裕丰回报债券,2020/7/20,1.924,1.9282,0.22,2020/7/21 15:00
,,,,,,
