000049,中银标普全球资源等权重指数,2020-07-22,1.0950,1.0884,-0.61,2020-07-24 04:00
000020,景顺长城品质投资混合,2020-07-23,3.6430,3.5102,-3.65,2020-07-24 11:30
000041,华夏全球股票(QDII),2020-07-22,1.2340,1.2248,-0.75,2020-07-24 04:00
000059,国联安中证医药100A,2020-07-23,1.4989,1.4464,-3.51,2020-07-24 11:30
000021,华夏优势增长混合,2020-07-23,2.5730,2.4714,-3.95,2020-07-24 11:30
000006,西部利得量化成长混合,2020-07-23,1.8651,1.8139,-2.75,2020-07-24 11:30
000031,华夏复兴混合,2020-07-23,3.2720,3.1278,-4.41,2020-07-24 11:30
000032,易方达信用债债券A,2020-07-23,1.0940,1.0940,0.00,2020-07-24 11:30
000001,华夏成长混合,2020-07-23,1.4460,1.3979,-3.32,2020-07-24 11:30
000029,富国宏观策略灵活配置混合,2020-07-23,2.9230,2.8270,-3.28,2020-07-24 11:30
000058,国联安安泰灵活配置混合,2020-07-23,1.3175,1.3062,-0.86,2020-07-24 11:30
000043,嘉实美国成长股票人民币,2020-07-22,2.5080,2.4769,-1.24,2020-07-24 04:00
000004,中海可转债债券C,2020-07-23,0.9400,0.9131,-2.86,2020-07-24 11:30
000047,华夏双债债券A,2020-07-23,1.5280,1.5022,-1.69,2020-07-24 11:30
000014,华夏聚利债券,2020-07-23,1.5030,1.4685,-2.29,2020-07-24 11:30
000028,华富安鑫债券,2020-07-23,1.1118,1.1014,-0.94,2020-07-24 11:30
000016,华夏纯债债券C,2020-07-23,1.2140,1.2138,-0.01,2020-07-24 11:30
000065,国富焦点驱动混合,2020-07-23,1.7430,1.7336,-0.54,2020-07-24 11:30
000053,鹏华永诚一年定开债券,2020-07-23,1.0218,1.0217,-0.01,2020-07-24 11:30
000039,农银高增长混合,2020-07-23,3.1608,3.0585,-3.24,2020-07-24 11:30
000054,鹏华双债增利债券,2020-07-23,1.3143,1.3068,-0.57,2020-07-24 11:30
000003,中海可转债债券A,2020-07-23,0.9420,0.9150,-2.86,2020-07-24 11:30
000015,华夏纯债债券A,2020-07-23,1.2460,1.2458,-0.01,2020-07-24 11:30
000057,中银消费主题混合,2020-07-23,2.1230,2.0411,-3.86,2020-07-24 11:30
000044,嘉实美国成长股票美元现汇,2020-07-22,2.1950,2.1677,-1.24,2020-07-24 04:00
000048,华夏双债债券C,2020-07-23,1.5020,1.4766,-1.69,2020-07-24 11:30
000025,大摩双利增强债券C,2020-07-23,1.2280,1.2244,-0.30,2020-07-24 11:30
000063,长盛电子信息主题灵活配置混合,2020-07-23,2.0520,1.9814,-3.44,2020-07-24 11:30
000056,建信消费升级混合,2020-07-23,2.9920,2.8820,-3.68,2020-07-24 11:30
000046,工银产业债债券B,2020-07-23,1.4980,1.4931,-0.33,2020-07-24 11:30
000045,工银产业债债券A,2020-07-23,1.5330,1.5280,-0.33,2020-07-24 11:30
000024,大摩双利增强债券A,2020-07-23,1.2520,1.2483,-0.30,2020-07-24 11:30
000030,长城核心优选混合,2020-07-23,1.5429,1.4837,-3.84,2020-07-24 11:30
000061,华夏盛世混合,2020-07-23,1.0390,1.0135,-2.46,2020-07-24 11:30
000037,广发景宁债券,2020-07-23,0.9953,0.9953,0.00,2020-07-24 11:30
000042,中证财通可持续发展100指数A,2020-07-23,1.5956,1.5587,-2.32,2020-07-24 11:30
000008,嘉实中证500ETF联接A,2020-07-23,1.7923,1.7434,-2.73,2020-07-24 11:30
000064,大摩18个月定开债,2020-07-17,1.0330,1.0337,0.07,2020-07-24 11:30
000005,嘉实增强信用定期债券,2020-07-23,1.0080,1.0075,-0.05,2020-07-24 11:30
000055,广发纳斯达克100美元现汇A,2020-07-22,0.4787,0.4683,-2.17,2020-07-24 04:00
000011,华夏大盘精选混合,2020-07-23,17.6420,17.1344,-2.88,2020-07-24 11:30
000017,财通可持续混合,2020-07-23,2.3830,2.2806,-4.30,2020-07-24 11:30
000033,易方达信用债债券C,2020-07-23,1.0910,1.0910,0.00,2020-07-24 11:30
000066,诺安鸿鑫混合,2020-07-23,1.4644,1.4352,-1.99,2020-07-24 11:30
000051,华夏沪深300ETF联接A,2020-07-23,1.5859,1.5409,-2.84,2020-07-24 11:30
000068,民生加银转债优选C,2020-07-23,0.8440,0.8318,-1.45,2020-07-24 11:30
000067,民生加银转债优选A,2020-07-23,0.8600,0.8476,-1.45,2020-07-24 11:30
000069,国投瑞银中高等级债券A,2020-07-23,1.1030,1.1012,-0.16,2020-07-24 11:30
000071,华夏恒生ETF联接A,2020-07-23,1.4444,1.4193,-1.73,2020-07-24 12:00
000072,华安稳健回报混合,2020-07-23,1.1835,1.1781,-0.46,2020-07-24 11:30
000070,国投瑞银中高等级债券C,2020-07-23,1.1010,1.0993,-0.16,2020-07-24 11:30
000073,上投摩根成长动力混合,2020-07-23,2.3100,2.2210,-3.85,2020-07-24 11:30
000074,工银信用纯债一年定开债A,2020-07-17,1.5220,1.5231,0.07,2020-07-24 11:30
000075,华夏恒生ETF联接现汇,2020-07-23,0.2066,0.2030,-1.73,2020-07-24 12:00
000077,工银信用纯债一年定开债C,2020-07-17,1.4780,1.4790,0.07,2020-07-24 11:30
000078,工银信用纯债两年定开债A,2020-07-17,1.3700,1.3709,0.07,2020-07-24 11:30
000079,工银信用纯债两年定开债C,2020-07-17,1.3330,1.3339,0.07,2020-07-24 11:30
000080,天治可转债增强债券A,2020-07-23,1.4580,1.4319,-1.79,2020-07-24 11:30
000081,天治可转债增强债券C,2020-07-23,1.4210,1.3955,-1.79,2020-07-24 11:30
000083,汇添富消费行业混合,2020-07-23,7.2220,6.9284,-4.07,2020-07-24 11:30
000082,嘉实研究阿尔法股票,2020-07-23,1.6880,1.6435,-2.63,2020-07-24 11:30
000084,博时安盈债券A,2020-07-23,1.2688,1.2686,-0.01,2020-07-24 11:30
000085,博时安盈债券C,2020-07-23,1.2378,1.2376,-0.01,2020-07-24 11:30
000086,南方稳利1年定开债A,2020-07-23,1.0370,1.0368,-0.02,2020-07-24 11:30
000087,嘉实中证金边国债ETF联接A,2020-07-23,1.0472,1.0471,-0.01,2020-07-24 11:30
000088,嘉实中证金边国债ETF联接C,2020-07-23,1.0423,1.0422,-0.01,2020-07-24 11:30
000089,民生加银高等级信用债C,2020-07-23,1.0000,0.9980,-0.20,2020-07-24 11:30
000090,民生加银高等级信用债A,2020-07-23,1.0000,0.9980,-0.20,2020-07-24 11:30
000104,华宸未来稳健添利债券A,2020-07-23,1.1243,1.1242,-0.01,2020-07-24 11:30
000105,建信安心回报债券A,2020-07-23,1.3690,1.3689,-0.01,2020-07-24 11:30
000106,建信安心回报债券C,2020-07-23,1.3310,1.3309,-0.01,2020-07-24 11:30
000107,富国稳健增强债券A/B,2020-07-23,1.2070,1.2038,-0.27,2020-07-24 11:30
000109,富国稳健增强债券C,2020-07-23,1.1870,1.1838,-0.27,2020-07-24 11:30
000110,金鹰元安混合A,2020-07-23,1.3867,1.3713,-1.11,2020-07-24 11:30
000112,易方达纯债1年定开债C,2020-07-23,1.0410,1.0408,-0.02,2020-07-24 11:30
000113,嘉实如意宝定期债券A/B,2020-07-23,1.1630,1.1628,-0.01,2020-07-24 11:30
000115,嘉实如意宝定期债券C,2020-07-23,1.1460,1.1458,-0.01,2020-07-24 11:30
000116,嘉实丰益纯债定期债券,2020-07-23,1.0097,1.0096,-0.01,2020-07-24 11:30
000120,中银美丽中国混合,2020-07-23,2.0800,2.0061,-3.55,2020-07-24 11:30
000117,广发轮动配置混合,2020-07-23,2.9470,2.8450,-3.46,2020-07-24 11:30
000119,广发聚鑫债券C,2020-07-23,1.5230,1.5126,-0.68,2020-07-24 11:30
000111,易方达纯债1年定开债A,2020-07-23,1.0440,1.0438,-0.02,2020-07-24 11:30
000121,华夏永福混合A,2020-07-23,2.1680,2.1429,-1.16,2020-07-24 11:30
000122,汇添富实业债债券A,2020-07-23,1.2130,1.2127,-0.02,2020-07-24 11:30
000124,华宝服务优选混合,2020-07-23,3.2920,3.1349,-4.77,2020-07-24 11:30
000123,汇添富实业债债券C,2020-07-23,1.1720,1.1717,-0.02,2020-07-24 11:30
000126,招商安润混合,2020-07-23,2.2567,2.1428,-5.05,2020-07-24 11:30
000127,农银行业领先混合,2020-07-23,3.3663,3.2379,-3.81,2020-07-24 11:30
000128,大成景安短融债券A,2020-07-23,1.2666,1.2665,0.00,2020-07-24 11:30
000118,广发聚鑫债券A,2020-07-23,1.5270,1.5165,-0.68,2020-07-24 11:30
000129,大成景安短融债券B,2020-07-23,1.2961,1.2960,0.00,2020-07-24 11:30
000131,大成景兴信用债债券C,2020-07-23,1.2828,1.2811,-0.13,2020-07-24 11:30
000130,大成景兴信用债债券A,2020-07-23,1.3204,1.3186,-0.13,2020-07-24 11:30
000134,中信保诚嘉鸿债券A,2020-07-23,1.0000,0.9999,-0.01,2020-07-24 11:30
000136,民生加银策略精选混合,2020-07-23,4.3770,4.1951,-4.16,2020-07-24 11:30
000135,中信保诚嘉鸿债券C,2020-07-23,1.0000,0.9999,-0.01,2020-07-24 11:30
000137,民生加银岁岁增利债券A,2020-07-23,1.1721,1.1720,-0.01,2020-07-24 11:30
000138,民生加银岁岁增利债券C,2020-07-23,1.1541,1.1539,-0.01,2020-07-24 11:30
000139,富国国有企业债债券A/B,2020-07-23,1.0037,1.0036,-0.01,2020-07-24 11:30
000141,富国国有企业债债券C,2020-07-23,1.0023,1.0022,-0.01,2020-07-24 11:30
000142,融通增强收益债券A,2020-07-23,1.1762,1.1748,-0.12,2020-07-24 11:30
000147,易方达高等级信用债债券A,2020-07-23,1.1090,1.1088,-0.02,2020-07-24 11:30
000143,鹏华双债加利债券,2020-07-23,1.6562,1.6469,-0.56,2020-07-24 11:30
000148,易方达高等级信用债债券C,2020-07-23,1.1070,1.1068,-0.02,2020-07-24 11:30
000149,华安双债添利债券A,2020-07-23,1.2851,1.2823,-0.22,2020-07-24 11:30
000150,华安双债添利债券C,2020-07-23,1.2567,1.2539,-0.22,2020-07-24 11:30
000152,大成景旭纯债债券A,2020-07-23,1.0604,1.0603,-0.01,2020-07-24 11:30
000153,大成景旭纯债债券C,2020-07-23,1.0554,1.0553,-0.01,2020-07-24 11:30
000165,国投瑞银策略精选混合,2020-07-23,2.5160,2.4206,-3.79,2020-07-24 11:30
000166,中海信息产业精选混合,2020-07-23,1.9339,1.8698,-3.31,2020-07-24 11:30
000167,广发聚优灵活配置混合A,2020-07-23,2.5160,2.4303,-3.41,2020-07-24 11:30
000174,汇添富高息债债券A,2020-07-23,1.5780,1.5778,-0.01,2020-07-24 11:30
000171,易方达裕丰回报债券,2020-07-23,1.9500,1.9377,-0.63,2020-07-24 11:30
000172,华泰柏瑞量化增强混合A,2020-07-23,1.6430,1.6018,-2.51,2020-07-24 11:30
000173,汇添富美丽30混合,2020-07-23,3.3400,3.2057,-4.02,2020-07-24 11:30
000176,嘉实沪深300指数研究增强,2020-07-23,1.7982,1.7471,-2.84,2020-07-24 11:30
000175,汇添富高息债债券C,2020-07-23,1.4900,1.4899,-0.01,2020-07-24 11:30
000179,广发美国房地产指数,2020-07-22,0.9900,0.9778,-1.23,2020-07-24 04:00
000180,广发美国房地产指数现汇,2020-07-22,0.1420,0.1403,-1.23,2020-07-24 04:00
